gene,mean_expr_human_Art_EC,mean_expr_human_Cap_EC,mean_expr_human_EC,mean_expr_human_Pericyte,mean_expr_human_SMC,mean_expr_human_Ven_EC,mean_expr_macaque_Art_EC,mean_expr_macaque_Fibroblast,mean_expr_macaque_Pericyte,mean_expr_macaque_SMC,mean_expr_macaque_Ven_EC,mean_expr_marmoset_Art_EC,mean_expr_marmoset_Cap_EC,mean_expr_marmoset_Fibroblast,mean_expr_marmoset_Pericyte,mean_expr_marmoset_SMC,mean_expr_marmoset_Ven_EC,mean_expr_mouse_Art_EC,mean_expr_mouse_Cap_EC,mean_expr_mouse_Pericyte,mean_expr_mouse_SMC,mean_expr_mouse_Ven_EC,mean_expr_pig_Cap_EC,mean_expr_pig_Fibroblast,mean_expr_pig_Pericyte,mean_expr_rat_Cap_EC,mean_expr_rat_Pericyte,pct_expr_human_Art_EC,pct_expr_human_Cap_EC,pct_expr_human_EC,pct_expr_human_Pericyte,pct_expr_human_SMC,pct_expr_human_Ven_EC,pct_expr_macaque_Art_EC,pct_expr_macaque_Fibroblast,pct_expr_macaque_Pericyte,pct_expr_macaque_SMC,pct_expr_macaque_Ven_EC,pct_expr_marmoset_Art_EC,pct_expr_marmoset_Cap_EC,pct_expr_marmoset_Fibroblast,pct_expr_marmoset_Pericyte,pct_expr_marmoset_SMC,pct_expr_marmoset_Ven_EC,pct_expr_mouse_Art_EC,pct_expr_mouse_Cap_EC,pct_expr_mouse_Pericyte,pct_expr_mouse_SMC,pct_expr_mouse_Ven_EC,pct_expr_pig_Cap_EC,pct_expr_pig_Fibroblast,pct_expr_pig_Pericyte,pct_expr_rat_Cap_EC,pct_expr_rat_Pericyte
CYLD,0.3244342803955078,0.4326865077018738,0.9230127930641174,0.3768291473388672,0.3078905344009399,0.4864036738872528,0.0717303231358528,0.0833332985639572,0.052001953125,0.1149166673421859,0.1289695799350738,0.3907654285430908,0.6705290079116821,0.2217667400836944,0.4101362824440002,0.3776841759681701,0.3859785795211792,0.3369142115116119,0.3113016188144684,0.2611886262893677,0.2683345377445221,0.3744099140167236,0.3516888916492462,0.823693037033081,0.5254573822021484,0.0397359356284141,0.0921074599027633,0.1547314524650573,0.1855179667472839,0.451418787240982,0.2114116102457046,0.1614602953195572,0.2601726353168487,0.021611001342535,0.0242292117327451,0.0122801698744297,0.0411926247179508,0.0417585372924804,0.1685220301151275,0.3219714164733886,0.0991773307323455,0.2174063771963119,0.255023181438446,0.1853615492582321,0.1796200275421142,0.1748878955841064,0.1328623592853546,0.1323529481887817,0.1856738924980163,0.1775147914886474,0.5,0.2490909099578857,0.0317940935492515,0.0642857179045677
CYP27A1,0.0328643769025802,0.0451582074165344,0.138323426246643,0.2805206775665283,0.0872557088732719,0.077060155570507,0.0843322873115539,0.1953691095113754,0.0580588653683662,0.1199883297085762,0.0965926423668861,0.1736233383417129,0.0491579994559288,0.2876132130622864,0.0888875797390937,0.1603662073612213,0.2378638237714767,0.0132579542696475,0.0080283563584089,0.0945303067564964,0.0389077253639698,0.0112856933847069,0.0307659991085529,0.0,0.0582001693546772,0.2156817466020584,0.0991806611418724,0.0172634273767471,0.0221987310796976,0.0805041790008544,0.1599604189395904,0.0508091822266578,0.0493218265473842,0.0248853955417871,0.0578013062477111,0.0139478472992777,0.0431541763246059,0.0324046239256858,0.0757934600114822,0.0283638145774602,0.1279707551002502,0.0471567250788211,0.1159196272492408,0.116402119398117,0.0138169256970286,0.0068637318909168,0.0460346415638923,0.0147058824077248,0.0160226207226514,0.0138067062944173,0.0,0.0309090912342071,0.1370174139738083,0.0642857179045677
CYP2E1,0.002057614037767,0.0031374443788081,0.0149735314771533,0.023935155943036,0.0272590462118387,0.0046194209717214,0.0,0.000203991177841,0.0,0.0,0.0,0.002351215109229,0.0034967188257724,0.0132205719128251,0.0087070157751441,0.0300092380493879,0.001712153898552,0.0563183799386024,0.0274652484804391,0.0001900403003674,0.0,0.0437596403062343,0.0,0.0,0.0235908199101686,0.0,0.0,0.0006393861840479,0.0015856237150728,0.0084874592721462,0.0147317498922348,0.0158073008060455,0.0036991368979215,0.0,6.228589336387813e-05,0.0,0.0,0.0,0.0010658456012606,0.0016849790699779,0.0059414990246295,0.0045076282694935,0.0247295200824737,0.0007054673624224,0.0259067360311746,0.0158323422074317,0.0034184139221906,0.0,0.0263901986181736,0.0,0.0,0.0090909088030457,0.0,0.0
CYP2R1,0.0507489517331123,0.0116479406133294,0.0681290999054908,0.0670671164989471,0.0272962506860494,0.0286904256790876,0.0061857551336288,0.0067346356809139,0.0019971770234405,0.0119184106588363,0.0073796054348349,0.0282162688672542,0.0359225682914257,0.0342145152390003,0.0432739704847335,0.0556224174797534,0.0291018094867467,0.0119426464661955,0.0084234690293669,0.0181195680052042,0.0,0.0051548890769481,0.0140929780900478,0.0,0.0230903662741184,0.000671372632496,0.0,0.0223785173147916,0.0068710357882082,0.0399670638144016,0.0400175899267196,0.0154309375211596,0.016029592603445,0.0026195154059678,0.0021177204325795,0.0004548210999928,0.0043154177255928,0.0024721052031964,0.012434865348041,0.0204303711652755,0.0173674579709768,0.0239251032471656,0.0401854701340198,0.0156966485083103,0.0103626940399408,0.0057655349373817,0.0093436641618609,0.0,0.0037700282409787,0.0078895464539527,0.0,0.0109090907499194,0.0007570022717118,0.0
CYP39A1,0.0605651289224624,0.0566273406147956,0.1192619577050209,0.0501960813999176,0.028611920773983,0.1207960620522499,0.0741888955235481,0.0509286932647228,0.0417819283902645,0.0813689529895782,0.0718136355280876,0.333876371383667,0.1006927192211151,0.370420902967453,0.1803747564554214,0.3902760148048401,0.4469781219959259,0.1032321974635124,0.0881126374006271,0.0781243741512298,0.0573372840881347,0.0816693156957626,0.174923688173294,0.4108220636844635,0.0789439976215362,0.0015916693955659,0.0,0.027493605390191,0.0232558138668537,0.0653027594089508,0.0282541774213314,0.0154309375211596,0.0604192353785038,0.0203012451529502,0.0158829018473625,0.0100060645490884,0.0294233039021492,0.0243869852274656,0.1430601626634597,0.0589742697775363,0.1718464344739914,0.0873786434531211,0.2442040145397186,0.2070546746253967,0.0587219335138797,0.0560995712876319,0.0417046472430229,0.147058829665184,0.0508953817188739,0.0946745574474334,0.25,0.0490909107029438,0.0015140045434236,0.0
CYP46A1,0.0094753624871373,0.0054208477959036,0.0855906009674072,0.0999486818909645,0.1116814389824867,0.0126478243619203,0.0467115044593811,0.1195079237222671,0.0427312217652797,0.0988732427358627,0.1182040125131607,0.048673141747713,0.0274385046213865,0.2705509960651397,0.1477524787187576,0.1976383626461029,0.0491750612854957,0.1248587146401405,0.0647535547614097,0.073229506611824,0.0194979291409254,0.1113051101565361,0.0651906207203865,0.1155420169234275,0.132949024438858,0.0032412302680313,0.0155868800356984,0.0044757034629583,0.0026427060365676,0.0463009886443614,0.0589269995689392,0.0613473840057849,0.0073982737958431,0.0124426977708935,0.0343195274472236,0.0101576717570424,0.0357002727687358,0.0452328473329544,0.0215537659823894,0.0140414927154779,0.1316270530223846,0.0748959779739379,0.1143740341067314,0.0268077608197927,0.0656303986907005,0.0357829220592975,0.0355515033006668,0.0294117648154497,0.0574929304420948,0.0295857992023229,0.0833333358168602,0.0581818185746669,0.0022710068151354,0.010714286006987
CYP7B1,0.0682640299201011,0.0892215594649314,0.1525979787111282,0.7991886138916016,0.4009517729282379,0.179491713643074,0.0421522036194801,0.1079301163554191,0.1259198188781738,0.2028348445892334,0.1322237849235534,0.448538213968277,0.2218166589736938,0.4270254969596863,0.4565475881099701,0.3413443565368652,0.6348985433578491,0.1252695620059967,0.042260006070137,1.0084846019744873,0.4529438018798828,0.1130975857377052,0.5193512439727783,0.0,0.3116942942142486,0.0027507576160132,0.0906931683421135,0.0287723783403635,0.0385835096240043,0.0792373940348625,0.3695030808448791,0.1810312420129776,0.0887792855501174,0.0111329406499862,0.0300217997282743,0.0301697999238967,0.0714005455374717,0.0452328473329544,0.1821411699056625,0.1204760074615478,0.1978976279497146,0.2108183056116104,0.213292121887207,0.2767195701599121,0.0759930908679962,0.0299258716404438,0.402233362197876,0.2352941185235977,0.0640904828906059,0.2603550255298614,0.0,0.1545454561710357,0.0022710068151354,0.0607142858207225
CYSLTR1,0.0103394389152526,0.0760412588715553,0.1306741535663604,0.076891005039215,0.0165495574474334,0.4337347149848938,0.0205901823937892,0.0351648926734924,0.117571122944355,0.0649779364466667,0.2392014861106872,0.0855403915047645,0.0667973011732101,0.0181396622210741,0.0976742208003997,0.0534849464893341,0.1135734021663665,0.010762782767415,0.0857634916901588,0.0149941705167293,0.0,0.3335140645503998,0.0133846132084727,0.0,0.0376396663486957,0.0159903727471828,0.0125010572373867,0.0051150894723832,0.0274841431528329,0.0711299702525138,0.0438654348254203,0.010161836631596,0.199753388762474,0.0045841517858207,0.0099034570157527,0.0275924801826477,0.0207924675196409,0.0687512531876564,0.0369493141770362,0.0387545190751552,0.0095978062599897,0.0492371693253517,0.0463678501546382,0.0543209873139858,0.0069084628485143,0.0391690321266651,0.008204192854464,0.0,0.1225259155035018,0.0059171598404645,0.0,0.0163636356592178,0.0098410295322537,0.010714286006987
CYTH1,0.7125557065010071,1.3336271047592163,1.265558123588562,0.4116257429122925,0.2869865298271179,2.1487271785736084,0.1132372617721557,0.0763435885310173,0.0339146628975868,0.1055921763181686,0.1231357902288436,0.3332003355026245,1.0658811330795288,0.1688294261693954,0.5962501764297485,0.4896589815616607,0.3223409652709961,0.4056107997894287,0.6760343313217163,0.2605926096439361,0.1084877848625183,0.6308723092079163,0.6376622319221497,0.11868816614151,0.4184535145759582,0.3423338234424591,0.209631085395813,0.2947570383548736,0.4508456587791443,0.5646060109138489,0.2137203216552734,0.1437711715698242,0.7842170000076294,0.0314341858029365,0.0219869203865528,0.0080351727083325,0.0384464487433433,0.0392864309251308,0.137849360704422,0.4752343297004699,0.08089579641819,0.3040915429592132,0.3230293691158294,0.1536155194044113,0.2037996500730514,0.3492266833782196,0.1376481354236602,0.073529414832592,0.2950047254562378,0.317554235458374,0.0833333358168602,0.2036363631486892,0.2165026515722274,0.1714285761117935
CYTH3,0.6223884224891663,0.4616598486900329,0.648467481136322,2.074014663696289,0.7712514400482178,0.4475576281547546,0.2308382838964462,0.1861810088157653,0.7637264132499695,0.5863385200500488,0.494895875453949,0.854964554309845,1.0834773778915403,0.4651817679405212,1.7028752565383911,1.376109957695007,1.0916900634765625,0.9182002544403076,1.0633671283721924,1.2596279382705688,0.855071485042572,0.9967442750930786,0.4275733828544616,0.0,0.4287906885147095,0.3415001630783081,0.5852498412132263,0.2570332586765289,0.1881606727838516,0.3209399580955505,0.8055189251899719,0.3214151263236999,0.2367447614669799,0.0622134916484355,0.0515104345977306,0.1770770102739334,0.1945861130952835,0.1503975391387939,0.3186878263950348,0.4756204485893249,0.1924131661653518,0.7205270528793335,0.6445131301879883,0.4282186925411224,0.3834196925163269,0.5081906914710999,0.543071985244751,0.4558823406696319,0.4090480804443359,0.2189349085092544,0.0,0.2072727233171463,0.2165026515722274,0.3535714149475097
CYTH4,0.0010668848408386,0.003749189665541,0.0050452165305614,0.0031439624726772,0.0050123590044677,0.0,0.0058350265026092,0.0058253249153494,0.0030298284254968,0.0043316851370036,0.0077604623511433,0.0050114532932639,0.0056818290613591,0.0075254491530358,0.0034550721757113,0.0361748747527599,0.0059126843698322,0.0711233168840408,0.029117489233613,0.004852442536503,0.0,0.0446812361478805,0.0854922086000442,0.1184715926647186,0.151341363787651,0.0393636375665664,0.0358540788292884,0.0006393861840479,0.0015856237150728,0.0028502659406512,0.001759014907293,0.0030109146609902,0.0,0.0013097577029839,0.0017440050141885,0.0007580351666547,0.0015692427987232,0.0024052916560322,0.0023685456253588,0.003720995504409,0.0045703840442001,0.0024271844886243,0.0278207100927829,0.003350970102474,0.0449050068855285,0.0214148443192243,0.0045578852295875,0.0,0.0254476908594369,0.0394477322697639,0.0833333358168602,0.0599999986588954,0.0227100681513547,0.025000000372529
CYYR1,0.3439945578575134,0.4968496263027191,1.1461029052734375,0.0465162098407745,0.0417309626936912,0.5131869316101074,1.1236873865127563,0.0898490324616432,0.1939483284950256,0.5481945276260376,0.8375284075737,0.1423930823802948,0.2311833500862121,0.0397279374301433,1.1191712617874146,0.9882836937904358,0.0710115209221839,1.3596540689468384,1.7705920934677124,0.0957333296537399,0.0302916001528501,1.6251065731048584,0.5070716142654419,0.0,0.2081343680620193,1.678462028503418,0.3384346961975097,0.1457800567150116,0.1871035993099212,0.4901824295520782,0.0313324555754661,0.0293564163148403,0.2515413165092468,0.2868369221687317,0.0238554961979389,0.0453305020928382,0.180855244398117,0.2240930050611496,0.0504500232636928,0.0892687886953353,0.0196526516228914,0.491678237915039,0.4822256565093994,0.0273368600755929,0.4818652868270874,0.6926878094673157,0.0464904271066188,0.0147058824077248,0.5636192560195923,0.2662721872329712,0.0,0.1181818172335624,0.6555639505386353,0.1642857193946838
D2HGDH,0.0372468717396259,0.0313109755516052,0.100511148571968,0.1238119900226593,0.1008371412754058,0.0425583347678184,0.0517568439245224,0.1286710798740387,0.0648333430290222,0.1209545359015464,0.1059486418962478,0.0965600907802581,0.0820291191339492,0.1573298126459121,0.1181944236159324,0.1449993997812271,0.1129532530903816,0.0415313951671123,0.0579673573374748,0.07717065513134,0.112552985548973,0.0420941598713398,0.2094243019819259,0.395906925201416,0.3369770348072052,0.0663798972964286,0.0349505506455898,0.0210997443646192,0.0153276957571506,0.0596655681729316,0.0745382606983184,0.0594655610620975,0.0295930951833724,0.0144073348492383,0.0374338217079639,0.015312310308218,0.0453118868172168,0.0363466292619705,0.0435812398791313,0.0448625683784484,0.0781535655260086,0.0638002753257751,0.1066460609436035,0.0585537925362587,0.0328151993453502,0.0364235378801822,0.0423883311450481,0.0882352963089943,0.0282752122730016,0.1143984198570251,0.25,0.1599999964237213,0.0476911440491676,0.0321428589522838
DAAM1,0.1916921287775039,0.178169384598732,0.5022008419036865,0.5712176561355591,0.6268162727355957,0.3531834185123443,0.0863013863563537,0.1866732388734817,0.2058561593294143,0.2125447392463684,0.2187456637620926,0.8845096230506897,0.7293713688850403,0.9338986873626708,0.8173359036445618,0.6428463459014893,1.229716658592224,0.3921435475349426,0.3860847949981689,1.1481627225875854,0.7571005821228027,0.3917804658412933,0.3432790040969848,1.2505453824996948,0.5131256580352783,0.4678948223590851,0.5682032704353333,0.0914322286844253,0.0808668062090873,0.2639346420764923,0.3004617393016815,0.2818968892097473,0.1960542500019073,0.0255402754992246,0.0529430098831653,0.0489690713584423,0.0755198150873184,0.0781051665544509,0.353031724691391,0.3463334143161773,0.4049360156059265,0.3866158127784729,0.3755795955657959,0.5146384239196777,0.2055267691612243,0.2191818505525589,0.4826800227165222,0.4264705777168274,0.1950989663600921,0.1696252524852752,0.75,0.2363636344671249,0.2823618352413177,0.3321428596973419
DAB1,0.0764555260539054,0.0570402257144451,0.3233758211135864,1.342841625213623,0.3980763852596283,0.1170465275645256,0.0380912274122238,0.1276149302721023,0.0662470459938049,0.1271701604127884,0.311548501253128,0.0868946686387062,0.0466797053813934,0.1788694262504577,0.1292717605829239,0.1491374969482422,0.0962608680129051,0.3237271606922149,0.1482518315315246,0.2328475713729858,0.1103980243206024,0.2965799272060394,0.5909855961799622,0.0,0.4907594919204712,0.0020453531760722,0.0,0.0319693088531494,0.0253699794411659,0.1717760264873504,0.5290237665176392,0.1844185143709182,0.0567201003432273,0.0091683035716414,0.0351292416453361,0.015312310308218,0.0429580211639404,0.1014899462461471,0.0361203216016292,0.023063151165843,0.0868372917175293,0.0641470178961753,0.0942813009023666,0.0462081134319305,0.143350601196289,0.0773313790559768,0.1036918833851814,0.073529414832592,0.1347785145044326,0.293885588645935,0.0,0.2418181747198104,0.0007570022717118,0.0
DAB2,0.0628793835639953,0.0845239534974098,0.1212488934397697,0.0539415962994098,0.0485067330300807,0.1313835382461547,0.2352891862392425,0.2812727689743042,0.1257872581481933,0.2677537202835083,0.2997951209545135,0.6581267714500427,0.9367436170578004,1.2159048318862915,0.5102335810661316,0.6698223948478699,0.7954109907150269,0.4716549217700958,0.5632232427597046,0.0737322643399238,0.0519368238747119,0.5194317102432251,0.5698387026786804,1.2870553731918335,0.378832459449768,0.298195332288742,0.153938814997673,0.0319693088531494,0.041226215660572,0.0665695443749427,0.0345206670463085,0.0308618750423192,0.0826140567660331,0.0648330077528953,0.0778573676943779,0.0300181936472654,0.0918007045984268,0.0904656946659088,0.2666982412338257,0.4250359833240509,0.5036563277244568,0.2662968039512634,0.3755795955657959,0.3439153432846069,0.2297063916921615,0.3034684658050537,0.0414767563343048,0.0294117648154497,0.2469368577003479,0.2919132113456726,0.5833333134651184,0.1836363673210144,0.192278578877449,0.1107142865657806
DAB2IP,0.8836063742637634,1.2941826581954956,1.0308624505996704,0.5270273685455322,0.3745090067386627,1.5435372591018677,0.090896688401699,0.0571849979460239,0.0777426436543464,0.1325695812702179,0.1495495289564132,0.3475349843502044,0.8791581392288208,0.2205630093812942,0.6810929179191589,0.5133354067802429,0.3171270787715912,1.0275423526763916,1.4365355968475342,0.6927181482315063,0.5873060822486877,1.1393367052078247,0.0410613380372524,0.0,0.0199993010610342,1.0981415510177612,0.699864387512207,0.354859322309494,0.4492600560188293,0.4959462881088257,0.2903473973274231,0.1893112510442733,0.6214550137519836,0.0255402754992246,0.0163811892271041,0.0180412363260984,0.0462926626205444,0.0465023033320903,0.1447181403636932,0.404851347208023,0.1051188334822654,0.3429265022277832,0.3353941142559051,0.1477954089641571,0.4438687264919281,0.6324700117111206,0.3309024572372436,0.3529411852359772,0.4769085645675659,0.0216962527483701,0.0,0.0109090907499194,0.5230885744094849,0.3964285850524902
DACH1,0.6690561175346375,0.5690454840660095,1.68647038936615,1.877685308456421,0.3787698447704315,0.5144992470741272,0.4644891619682312,0.1074575781822204,0.3775515854358673,0.615622878074646,0.669600784778595,0.9329281449317932,1.9748860597610476,0.332756906747818,2.2615087032318115,1.5127203464508057,1.132631540298462,0.8471969366073608,1.0643112659454346,1.1456363201141355,0.1648391932249069,1.1253128051757812,0.5375323295593262,0.0,0.2344497442245483,0.175001323223114,0.1370406597852707,0.2659846544265747,0.2130021154880523,0.6254116892814636,0.6933817267417908,0.1550620943307876,0.2503082752227783,0.1224623471498489,0.0277172215282917,0.087174043059349,0.2038054168224334,0.1824012845754623,0.3221222162246704,0.75434410572052,0.1384826302528381,0.8758668303489685,0.6661514639854431,0.4061728417873382,0.3575129508972168,0.4515420496463775,0.438240647315979,0.073529414832592,0.4354382753372192,0.2800788879394531,0.0,0.1254545450210571,0.1211203634738922,0.1071428582072258
DACT1,0.0032627263572067,0.0,0.0026800194755196,0.0098289726302027,0.0968414843082428,0.0,0.0,0.0178523324429988,0.0036779765505343,0.0278716050088405,0.0096103185787796,0.0675322189927101,0.0250355266034603,0.0604205802083015,0.0205936897546052,0.0573055371642112,0.0983548462390899,0.0095970407128334,0.01624714769423,0.2233413457870483,0.2987002730369568,0.0208578743040561,0.0,0.0,0.0,0.001493138144724,0.2394684106111526,0.0019181586103513,0.0,0.001520141842775,0.0058267368003726,0.0515619106590747,0.0,0.0,0.005605730228126,0.0009096421999856,0.0098077673465013,0.0038083784747868,0.0310279484838247,0.014989293180406,0.0306215714663267,0.0104022193700075,0.043276660144329,0.0483245141804218,0.0069084628485143,0.0134529145434498,0.1137192323803901,0.1911764740943908,0.0197926480323076,0.0,0.0,0.0,0.0022710068151354,0.1500000059604644
DACT3,0.0011482981499284,0.0027785331476479,0.0269235502928495,0.0886647701263427,0.2465896308422088,0.0,0.0115628745406866,0.0453622750937938,0.0948941856622695,0.1780159026384353,0.0769619792699813,0.0421263985335826,0.0179593283683061,0.1341110467910766,0.0282433219254016,0.1331394612789154,0.0471984483301639,0.1591178923845291,0.0562040321528911,0.0943160876631736,0.2108037918806076,0.1336670666933059,0.0037550299894064,0.0,0.0,0.0140806175768375,0.3936916887760162,0.0006393861840479,0.0010570824379101,0.0138712944462895,0.0531002655625343,0.1264584064483642,0.0,0.0026195154059678,0.0121457492932677,0.022589448839426,0.0645351111888885,0.0276608541607856,0.0191852208226919,0.0094429040327668,0.0617001838982105,0.0135228848084807,0.0896445140242576,0.0245149917900562,0.0690846294164657,0.031115585938096,0.0606198720633983,0.147058829665184,0.0622054673731327,0.0019723866134881,0.0,0.0,0.0105980318039655,0.2642857134342193
DAD1,0.0666304156184196,0.0918848663568496,0.2468594759702682,0.3182705342769623,0.219105914235115,0.1063060835003852,0.0169052872806787,0.0134203992784023,0.0065705562010407,0.0219411365687847,0.0209033787250518,0.456225037574768,0.786518394947052,0.4245177507400512,0.8982238173484802,0.9423125386238098,0.5521567463874817,0.5712004899978638,0.7440721988677979,0.6200339794158936,1.0685549974441528,0.5587838292121887,1.3549667596817017,2.16602110862732,0.848099946975708,1.4169833660125732,1.2472399473190308,0.0345268547534942,0.042283296585083,0.1364327371120453,0.184476688504219,0.1136620268225669,0.0591861903667449,0.0052390308119356,0.0039862971752882,0.0015160703333094,0.0076500587165355,0.0072158747352659,0.1874703913927078,0.3620949983596802,0.1988116949796676,0.428918182849884,0.5085007548332214,0.2447971850633621,0.2746114134788513,0.3868399262428283,0.3017320036888122,0.5588235259056091,0.2591894567012787,0.5976331233978271,0.9166666865348816,0.3636363744735718,0.6169568300247192,0.6214285492897034
DAG1,0.0840263962745666,0.1938571035861969,0.2361534684896469,0.3592593073844909,0.2196305692195892,0.1789281964302063,0.0809161812067031,0.0996342003345489,0.0813600122928619,0.2190735340118408,0.1058144569396972,0.4967665672302246,0.7639859318733215,0.3747299313545227,0.468758761882782,0.603140115737915,0.547762393951416,0.3423082828521728,0.3856867253780365,0.8174124360084534,1.0096806287765503,0.3899186551570892,0.8342719674110413,0.9208118319511414,0.5799461007118225,0.5420833826065063,1.1936936378479004,0.0421994887292385,0.0792811810970306,0.1348492503166198,0.2107519805431366,0.1193074882030487,0.1023427844047546,0.0222658812999725,0.0292743686586618,0.0192540939897298,0.0766967460513114,0.0364802554249763,0.2086688727140426,0.3605153262615204,0.1768738627433776,0.2399445176124572,0.3663060367107391,0.2511463761329651,0.1882556080818176,0.2230255305767059,0.3874202370643616,0.529411792755127,0.196041464805603,0.400394469499588,0.5,0.2781818211078644,0.3247539699077606,0.6107142567634583
DAGLA,0.0128707373514771,0.0205037835985422,0.0474500656127929,0.0926581397652626,0.0454335771501064,0.0158291049301624,0.0115191554650664,0.0293342731893062,0.0138322589918971,0.0316167585551738,0.0407989248633384,0.0134888850152492,0.016336603090167,0.02669083699584,0.0253907237201929,0.0129348644986748,0.0167196951806545,0.0938322320580482,0.0790502876043319,0.128562718629837,0.0328688472509384,0.0939242616295814,0.3064291775226593,0.1363063603639602,0.4210016429424286,0.084265224635601,0.1451521962881088,0.0063938619568943,0.0110993655398488,0.028692677617073,0.0579375550150871,0.021829130128026,0.0135635016486048,0.0032743941992521,0.0084085958078503,0.0033353548496961,0.0109847001731395,0.0157680232077837,0.0063950736075639,0.0094077996909618,0.0137111516669392,0.0128294033929705,0.0108191650360822,0.0088183423504233,0.0552677027881145,0.0502425171434879,0.0681403800845146,0.0147058824077248,0.0480678603053092,0.151873767375946,0.0833333358168602,0.1854545474052429,0.0567751713097095,0.0857142880558967
DAGLB,0.0647656098008155,0.118671640753746,0.1093441471457481,0.1219178289175033,0.0626693144440651,0.1750376373529434,0.0172708518803119,0.0141553347930312,0.0033885529264807,0.0163236372172832,0.0200688708573579,0.0404711216688156,0.0501254200935363,0.0704831033945083,0.0437072627246379,0.0406416095793247,0.0475014932453632,0.0871289670467376,0.0882968083024025,0.0930112078785896,0.0927430912852287,0.0937885418534278,0.2526032328605652,0.1363063603639602,0.2020101100206375,0.1641646325588226,0.1502336710691452,0.0326086953282356,0.0533826649188995,0.064796045422554,0.0732189938426017,0.0365073382854461,0.1023427844047546,0.0045841517858207,0.0040485830977559,0.0007580351666547,0.0056885052472352,0.0076167569495737,0.0177640933543443,0.0272053927183151,0.0356489941477775,0.0232316218316555,0.0340030901134014,0.0236331578344106,0.0587219335138797,0.0605838745832443,0.0565177761018276,0.073529414832592,0.0527803972363472,0.1360946744680404,0.0833333358168602,0.1000000014901161,0.1090083271265029,0.1178571432828903
DALRD3,0.0095230815932154,0.0099995722994208,0.0829922035336494,0.1126650869846344,0.0876392051577568,0.0117163490504026,0.0285687241703271,0.0557401031255722,0.0424183048307895,0.0716092064976692,0.0540037155151367,0.1013279259204864,0.1863884627819061,0.1563407182693481,0.1169405058026313,0.144530788064003,0.1406763195991516,0.1096170246601104,0.0881519690155983,0.1523389369249344,0.1791446655988693,0.1140086203813552,0.3695306181907654,0.3789683282375335,0.4301992654800415,0.0890025496482849,0.1151205226778984,0.0063938619568943,0.0058139534667134,0.0477577894926071,0.0667326301336288,0.049303725361824,0.0086313197389245,0.008513425476849,0.0166926197707653,0.0098544573411345,0.0266771279275417,0.0192423332482576,0.045239221304655,0.1009583324193954,0.0786106064915657,0.0610263533890247,0.103554867208004,0.0700176358222961,0.0673575103282928,0.0548183396458625,0.078395627439022,0.1029411777853965,0.0650329887866973,0.1854043453931808,0.25,0.2054545432329177,0.0681302025914192,0.0750000029802322
DAP3,0.2507350444793701,0.2575702667236328,0.2652552425861358,0.2935152649879455,0.2015829086303711,0.4144628047943115,0.0822963938117027,0.1068446785211563,0.0795614719390869,0.129617378115654,0.1310044229030609,0.2532967627048492,0.3050824999809265,0.1414475291967392,0.2527396380901336,0.2580016553401947,0.293049544095993,0.2172889709472656,0.2175042927265167,0.2342780530452728,0.235942929983139,0.2259757071733474,0.467596024274826,0.3107738494873047,0.335073173046112,0.2483160346746444,0.2716816365718841,0.1189258322119712,0.10782241076231,0.1497973203659057,0.1698548793792724,0.1087692901492118,0.2268804013729095,0.0248853955417871,0.0305823739618062,0.0191024858504533,0.0453118868172168,0.0454332865774631,0.1087162494659423,0.1565275341272354,0.0680987238883972,0.1341886222362518,0.1808346211910247,0.1407407373189926,0.1226252168416976,0.1337970197200775,0.1273928880691528,0.1617647111415863,0.1206409037113189,0.2406311631202697,0.1666666716337204,0.169090911746025,0.1657834947109222,0.1964285671710968
DAPK1,0.0117839006707072,0.0211044624447822,0.0866812467575073,0.083490215241909,0.1548510044813156,0.1707092374563217,0.0350564941763877,0.1736353039741516,0.0302960071712732,0.2840917706489563,0.1167820394039154,0.4330503344535827,0.6284084320068359,0.2510046660900116,0.4958734512329101,0.6351492404937744,0.3124131858348846,0.3900791108608246,0.7659787535667419,0.1236056610941886,0.1504005789756775,0.7020883560180664,0.0633585304021835,0.5734153985977173,0.1270324438810348,0.1805904656648636,0.0251702573150396,0.0057544754818081,0.0063424948602914,0.049847986549139,0.0537598952651023,0.0824237838387489,0.0739827379584312,0.008513425476849,0.0499532856047153,0.0074287448078393,0.1010200083255767,0.0457005426287651,0.1804831773042678,0.2951521873474121,0.1215722113847732,0.2569348216056824,0.3863987624645233,0.1463844776153564,0.1934369653463363,0.3595680296421051,0.0651777610182762,0.073529414832592,0.3044297695159912,0.0295857992023229,0.3333333432674408,0.0545454546809196,0.1211203634738922,0.0285714287310838
